customer_id,0,1,2,3,4,5
3,-0.3669575609100045,0.10747275986433637,-1.1568033625154879,-0.028949401540859426,0.1251660211183491,-0.6536845244517636
15,-0.46753947293351134,0.5426879432176466,-1.0990022917980171,-0.012911606837355222,0.0258854630954549,-0.2011675489136314
40,-0.38852862861315607,0.08031337461544243,-0.9117148916983779,0.0276491068064026,-0.08632845625797624,-0.6570964740442578
59,-0.10152406143694595,-1.860062274837696,-1.1589791069900355,-0.06602268268519033,0.40795840477470957,0.44424426412113743
81,-0.24259623413178055,0.8656936467897118,0.12934480856710703,-0.4767969331699835,1.4687260360370917,-0.12973801636964497
85,-0.26477466632997093,-0.7823818476309973,-1.1987054403420179,-0.04713297411704321,0.2732877398956696,-1.5600955270171635
101,-0.4982033141911956,1.0015407587405947,-1.1950904341819637,-0.03052558712150121,0.051483318265073165,0.25374695148638693
110,-0.4728814498886174,0.548521105146129,-1.1636426005458016,-0.028211138363019514,0.0832302589777597,-0.20031142371677116
113,-0.4550114811643072,0.5536433596821101,-1.1943185360103412,-0.03479121888349746,0.10758908602697291,-0.19980840834978014
126,-0.24030782119255606,1.1901524151957044,0.5128614447291978,-0.3822789512228893,1.0822682230804468,0.22801040168308048
137,-0.05792894922787665,1.0511148336860803,-1.163277750659417,-0.008257287623352216,-0.03869634779862372,0.2551087918249647
140,-0.011450885675925504,-0.9540937090779328,-1.0497483749391165,-0.025629360397032685,0.1737446242629064,1.3505513888404472
144,-0.026140270719302014,-1.0890496397417362,0.31532220315698256,-0.46713067431714655,1.5803643519007782,0.3830974501491357
146,-0.46967626371555377,0.5450212079890395,-1.1248584152971308,-0.019031419447620934,0.0488233814483768,-0.2008250988348873
150,-0.1902191688840874,1.235442744443869,0.11902740555600341,-0.47272258723380534,1.4200105185880747,0.2335858632757116
156,-0.20027498107446937,0.868751700365784,0.147629798015298,-0.47110807137132094,1.4467949016085189,-0.1297867318781947
159,-0.29332605142093693,1.2219670354065406,0.1305146497222208,-0.47350579844103796,1.4245397283387726,0.23300521527499093
165,-0.25017521736808335,0.10601557436474986,-1.002811416287377,0.011000610372073769,-0.02616586609104896,-0.6552955569550051
195,-0.27024871097487857,1.1967677758754969,0.4097607835126501,-0.4074118222501682,1.176810210127216,0.2293067544245548
201,-0.3637124793172028,0.5307419942078752,-0.8548653260574038,0.04769405459966709,-0.20256246337487693,-0.2040692319649753
204,-0.39209190129862925,0.9885435471680294,-0.9355979173862047,0.033764284108260975,-0.19080975624485852,0.25061432168722564
221,-0.43332144419657126,0.9828501978159504,-0.9283857827609419,0.03406051644107841,-0.19127538477430223,0.25035291281917715
223,-0.47459088251425136,0.5503877169632433,-1.1843274993450927,-0.033106988451232076,0.10158059366009721,-0.2000374636537759
225,-0.49720096938416325,1.0018894550406363,-1.1952485572262856,-0.030513264894920747,0.051400921237226414,0.2537214747858161
226,-0.2792853891223906,1.2051921551158926,0.31269988220030426,-0.4304346398913477,1.263139180162049,0.23061984342120342
235,-0.49720096938416325,1.0018894550406363,-1.1952485572262856,-0.030513264894920747,0.051400921237226414,0.2537214747858161
236,-0.27193232476678414,1.22468473381232,0.13019081694231327,-0.47285217785482186,1.421749414703691,0.23307866284849296
240,-0.392732938533242,0.9892435265994474,-0.9433547544359387,0.03192834032518127,-0.183928380738982,0.2507170567108489
247,0.018534710429190637,-2.48984530298591,-1.1200246718096756,-0.08064675949134122,0.4865233018918496,2.902139415095605
250,-0.5318064608577737,0.9889629848972395,-1.1078824397537705,-0.011245613470279598,-0.02017225418627521,0.2523984706736607
267,-0.07955501180164679,-2.3108640334836714,-1.1558148861585766,-0.07045235002458139,0.4650194527034569,-0.009411939294831285
269,0.05509730046458458,-2.307198964447277,-1.032498875395005,-0.037082418632126135,0.33804639254327196,-0.010519956431081813
274,-0.20637955502453761,-1.4201805619416001,-1.1528902832707921,-0.062224513202217564,0.35455368345765914,0.8974461398167576
285,-0.5386441913603095,0.9964294321656969,-1.1906220349509347,-0.030829013823129886,0.05322908454307491,0.2534943109256419
286,-0.43378869777271784,0.5565477192696008,-1.1967108586701778,-0.03462718330610266,0.10663380586012529,-0.19970756476997856
292,-0.168996385492498,1.2383471040313596,0.1166350828961667,-0.47255855165641053,1.4190552384212272,0.23368670685551327
295,-0.36335367581016353,0.5042716604293158,-0.5913261560565176,0.10934012638595603,-0.4332801585725406,-0.20762882134009222
317,-0.5386441913603095,0.9964294321656969,-1.1906220349509347,-0.030829013823129886,0.05322908454307491,0.2534943109256419
319,-0.4752319197488641,0.5510876963946612,-1.1920843363948268,-0.0349429322343118,0.1084619691659738,-0.19993472863015266
327,-0.5386441913603095,0.9964294321656969,-1.1906220349509347,-0.030829013823129886,0.05322908454307491,0.2534943109256419
337,-0.4779828756066387,1.0040964220280435,-1.1973246337974783,-0.03037387377068687,0.050610435126072294,0.25387327176675945
351,-0.3968613956684918,0.9676730488408131,-0.7341134437831914,0.0807228056299122,-0.36647644739550966,0.24787661250109447
372,-0.49720096938416325,1.0018894550406363,-1.1952485572262856,-0.030513264894920747,0.051400921237226414,0.2537214747858161
407,-0.4858759782393383,0.989523151752254,-1.0582111026809824,0.0019217419394875572,-0.07017004603325978,0.2519064893684724
413,-0.31354649000549384,1.2194113721190918,0.13274884933773543,-0.4736575117918523,1.4254126114777737,0.23287889499461842
431,-0.245648778300686,-0.35037509177148524,-0.963800035291555,0.014374986075213807,0.0019487711179007787,-1.1095232657537133
438,-0.40177673146181925,0.09477961619807863,-1.072022857392884,-0.010293731377244854,0.05588663753013969,-0.6549732835560443
440,-0.2518828294447906,1.2274270582814804,0.12588812744686942,-0.4731900495128288,1.422711565032924,0.233232379135165
445,-0.4769805307996063,1.0044451183280854,-1.1974827568418003,-0.030361551544106413,0.05052803809822554,0.2538477950661886
459,-0.26281667271633746,0.8631379835022629,0.13157900818262167,-0.4769486465207978,1.4695989191760928,-0.12986433665001748
469,-0.027295201189083053,-0.763492414394397,-1.1025484708884543,-0.016639396856934306,0.1554658239686933,-1.5604429028060178
470,-0.4550114811643072,0.5536433596821101,-1.1943185360103412,-0.03479121888349746,0.10758908602697291,-0.19980840834978014
474,-0.041782795585451116,-0.9716867087641157,-0.9106700104683734,0.0058779162481398875,0.05629561213356096,1.3485434845708038
