customer_id,0,1,2,3,4,5
3,-0.37258594879484475,0.3501857177490681,-1.2396024862698953,-0.06105881899632762,0.16908221385436448,-0.541133992887461
15,-0.43340259012583604,0.7381872634931007,-1.2072849201232863,-0.05160704468322722,0.08675948505546972,-0.14259837976785175
40,-0.34436789123436234,-0.0660429628740596,-1.032346445431666,-0.01600067515890069,0.04033060154289483,-0.9409872736612381
59,-0.24800275402357516,-1.4379527823317304,-1.2462870611399466,-0.10184400559224688,0.47124882224872944,0.4773008131486051
81,-0.18108270875527124,0.3952830325925202,0.056506382306244156,-0.4529576394520874,1.6160198746654175,-0.7608480807864346
85,-0.3043183240662428,-0.8266589018360908,-1.2783376509334055,-0.07904240572654936,0.37769610251519375,-1.737384658640576
101,-0.43679006112441865,1.142733095415177,-1.29763334806799,-0.0689755287661202,0.10763977303182383,0.2567695596498402
110,-0.43787634979917106,0.7443185306686411,-1.2653269108318832,-0.06514860406445208,0.1394080993256706,-0.1423149768659748
113,-0.4070124814524885,0.7490589634914834,-1.2940974110741184,-0.07097579459887436,0.16154854440893554,-0.14204695116592062
126,-0.20976639025109864,1.3414459914068506,0.417401304178145,-0.36122477785388163,1.1437400209216355,0.2344299455404403
137,0.11785672435400303,-0.23518943011087873,-1.2296168082229377,-0.07727586133308365,0.2300025739162765,1.6751436325419904
140,-0.13160060311330057,-0.6518680713243892,-1.1539069314156154,-0.07010220047841352,0.25283203948036403,1.2749991256840014
144,-0.13488914580230763,-0.7935342125721339,0.2754495873114899,-0.433566408363161,1.6226634566446998,0.41891444918351
146,-0.43519209399517006,0.7406397703633169,-1.230501716406725,-0.057023668435717184,0.1078189307635501,-0.14248501860710097
150,-0.1720217624813643,1.3849678531572713,0.03935055096900539,-0.44762789752726423,1.4785969404857682,0.2365092446067816
156,-0.1714246573320402,0.7231393531635046,0.07160980707405092,-0.4461944172250265,1.5507664614231274,-0.4284615744140935
159,-0.25552665793509666,1.379468362401753,0.04766653982156502,-0.447956974870202,1.4812479462226384,0.23619319625296645
165,-0.2116131967467177,0.3459388217800492,-1.1199610333658438,-0.029049794342668984,0.042147889871569776,-0.5412310551237993
195,-0.2353947394050889,1.3518776601118214,0.3088554980102513,-0.38701995765469016,1.2443291820067348,0.23491788319452014
201,-0.3394712979335683,0.705877813562575,-0.865732952559038,0.029905841150401215,-0.23127073370479379,-0.14405441303691255
204,-0.31414981937777914,1.120461894639433,-1.031521401339283,-0.004121742612247878,-0.14621975197682585,0.25576600169807945
221,-0.3771226946305682,1.1103429757152194,-0.9714227932000403,0.008072962472199647,-0.19251794396635202,0.2552608868861517
223,-0.35867509291043737,0.354640565000173,-1.2737220132319362,-0.06857654445315525,0.19805296524786542,-0.5409036230507958
225,-0.4290989515608373,1.1333647199170878,-1.207205806575793,-0.04785002695158642,0.025463613396404645,0.2563063147707843
226,-0.22909789372337597,1.3420756069077213,0.3999059141336009,-0.36580551713726095,1.1618906743573258,0.23449502166704064
235,-0.3075579133674354,-0.6506045184843454,-1.25335893512769,-0.09784347392673855,0.3634312794945063,1.274933834780125
236,-0.23645982296866447,1.3780292188875747,0.07108409295018314,-0.4420227488285232,1.4578767527338337,0.23612091618830613
240,-0.23386603088884797,1.1303758977613403,-1.0816276235020323,-0.013542588023792088,-0.11096375543915166,0.25628610014124614
247,0.1765888093833294,-2.0248132219481874,-1.2509683791136075,-0.12319686213323101,0.5530839310913491,2.693351534072019
250,-0.4366955125316227,1.0955642937375956,-0.8672122721222641,0.030559252686378022,-0.2788290828012307,0.2545403858687974
267,-0.2517695414277736,-1.8338659908167818,-1.2394011358024082,-0.10397603619814072,0.5262268601953706,0.07836211026174389
269,-0.10881974708896726,-1.8381043722792485,-1.1296341048616352,-0.07474154039720837,0.4103790530383334,0.07827120074629468
274,-0.2517695414277736,-1.8338659908167818,-1.2394011358024082,-0.10397603619814072,0.5262268601953706,0.07836211026174389
285,-0.35257312119750767,1.148428987466449,-1.3060673009337642,-0.06864578224335952,0.10494444592104761,0.2570644716515275
286,-0.4063004369793098,0.749255364787237,-1.2942153750873326,-0.07097512541905134,0.16150422303502965,-0.14206808751804853
292,-0.13847739540523563,1.3872069297186296,0.03600056262533866,-0.4474961327541246,1.4775276739162386,0.23663143667788203
295,-0.3462203812660846,0.6904355347867656,-0.7293415579366527,0.061256041938361504,-0.3528587248399421,-0.14476243562875343
317,-0.4696223837273687,1.1406904201495724,-1.2944013237375376,-0.06910662435943685,0.10866471822744726,0.2566262312266118
319,-0.4398448040554385,0.7470162882258788,-1.290865386743666,-0.071106890192191,0.16257348960455897,-0.14219027958914895
327,-0.4696223837273687,1.1406904201495724,-1.2944013237375376,-0.06910662435943685,0.10866471822744726,0.2566262312266118
