product_id,0,1,2,3,4,5
7,0.4566319811175041,0.7707289442836108,1.8036271461964424,2.3691942657703184,0.0843872197985627,-0.033904839618320706
8,-0.2839341701446988,-0.04401903568204096,-0.1169862436139412,-0.13989455097149722,-0.6141541440880244,-0.013938320085157135
9,-0.1863304587150097,0.7249271957714392,-0.18490730646949927,-0.1928693524828482,0.13846232638180708,-0.015363341150173754
12,-0.29397260174003603,0.7310035635728079,0.029252811776600954,0.07530429180803469,0.13601420752247642,0.020644794205118874
13,-0.3876567105751666,0.6995580780148829,-0.15372552634956196,-0.16302014784971972,0.13815454351755044,-0.007596940653911144
15,-0.2839341701446988,-0.04401903568204096,-0.1169862436139412,-0.13989455097149722,-0.6141541440880244,-0.013938320085157135
19,-0.1836815614911422,0.1739243383568197,0.15489794013018957,0.2216905934777402,0.7125109071851649,0.015746212008837385
22,-0.3876567105751666,0.6995580780148829,-0.15372552634956196,-0.16302014784971972,0.13815454351755044,-0.007596940653911144
23,-0.3876567105751666,0.6995580780148829,-0.15372552634956196,-0.16302014784971972,0.13815454351755044,-0.007596940653911144
24,-0.3051083353530097,0.3415485147353255,-0.041529724382785196,-0.030140150938150118,-0.23905550059159034,-0.013282666336507671
31,-0.3553468117538821,0.7034455764349988,-0.15839950942133182,-0.167330105136882,0.1381256081351833,0.02567486613906594
37,-0.3876567105751666,0.6995580780148829,-0.15372552634956196,-0.16302014784971972,0.13815454351755044,-0.007596940653911144
39,-0.3569696055682436,0.7133370715837875,-0.059899365750595575,-0.04170294937726136,0.137098843211197,-0.010111976620884675
40,-0.13502720775449314,0.5283690048006631,0.3183037380802705,0.44265446223098825,-0.11795139131414234,0.04425769995342671
44,0.5121765921759766,-4.537383008321232,0.09504563912634864,0.005549225409577716,-0.5606943538347768,-0.014402436833991634
46,0.15178895101670556,-0.996207761979725,0.08948203231032098,0.10971468727553244,-0.09668639312864412,0.0012451594947843166
47,-0.3051083353530097,0.3415485147353255,-0.041529724382785196,-0.030140150938150118,-0.23905550059159034,-0.013282666336507671
49,-0.3876567105751666,0.6995580780148829,-0.15372552634956196,-0.16302014784971972,0.13815454351755044,-0.007596940653911144
54,-0.14790173089294653,-0.7837086509588489,-0.08492094395009032,-0.12107891138043703,-1.3664917670759662,0.012992107276573949
60,-0.3876567105751666,0.6995580780148829,-0.15372552634956196,-0.16302014784971972,0.13815454351755044,-0.007596940653911144
63,-0.3569696055682436,0.7133370715837875,-0.059899365750595575,-0.04170294937726136,0.137098843211197,-0.010111976620884675
67,-0.2898608549481913,0.7217934441693062,-0.07029329245724135,-0.051652684254970854,0.13720143749928257,-0.012700776786305535
68,0.16716995506763374,0.0642702497497745,0.40787783411804107,0.5539537523921313,0.03220951798664799,0.031104384827908376
69,-0.3876567105751666,0.6995580780148829,-0.15372552634956196,-0.16302014784971972,0.13815454351755044,-0.007596940653911144
71,-0.15099555995171426,-0.529746302358448,0.10084494034494766,0.12845678461034157,0.40457388445984954,-0.020032660514432827
74,-0.2532470651377758,-0.03024004211313641,-0.023160083014974808,-0.018577352499038875,-0.6152098443943778,-0.01645335605213067
76,0.08082784559140235,-0.06553729712064614,0.7261089338983974,0.9497255819939949,-0.31730102380894565,-0.03948172450193838
78,-0.3876567105751666,0.6995580780148829,-0.15372552634956196,-0.16302014784971972,0.13815454351755044,-0.007596940653911144
79,-0.3876567105751666,0.6995580780148829,-0.15372552634956196,-0.16302014784971972,0.13815454351755044,-0.007596940653911144
