customer_id,0,1,2,3,4
3,-0.5540904505651052,0.6348520244399275,-0.13756426262150695,-0.07680970508466911,-1.0819615986625175
4,0.14109973166099923,-1.0292043538393045,0.16542715549888698,-0.014862410816993868,0.1147325121839764
10,0.1590080702042533,-0.40969165590231915,-0.957374379667544,0.1222528057942712,0.2305089107181197
15,-0.663806962229773,0.8782174167366158,-0.016127726016476204,-0.0919266996968644,-1.0036201455388536
19,0.3076459811018125,-1.1592049807230091,-0.8252247460157722,0.0592671913740265,-0.7907343887289264
20,-0.556900706497028,0.9747246889354083,0.7108020980027354,-0.11407403647779521,0.27765217180229446
24,-0.3740882259436642,0.716603630801092,-0.3052457323818216,-0.03442490699124761,-0.6425278051654639
25,-0.15825518269316144,0.3952799024646312,-0.9112850377496877,0.07652365623188599,-0.1856330135638628
29,-0.07761309051153062,1.2568264967511409,-1.2789490188331722,0.1446402673387185,0.5525704936357053
31,-0.3170642676433746,0.8576922480998456,-0.6887213551286947,0.06564062005476314,0.2569665799334843
32,-0.5180536660673222,0.9183828170992863,-0.43157274283512903,-0.028207142809033272,-0.7780718411692759
40,-0.5592520541243536,0.5514594056902676,0.12263444996291402,-0.0925250048410952,-0.819777341360963
46,-0.19615202306682264,0.038529009212138116,-0.8252003870988761,0.04657764728899816,-0.663373423855609
47,-0.42145699069499776,0.526633837874114,-0.4367416184584372,-0.015114813771701416,-0.7109346420104751
51,0.8297677527654534,-2.7191526302899245,-1.446869701676893,0.19238425208849513,-0.4341770558188514
54,-0.3063649596982246,0.07321293329622089,-0.4428854107702623,-0.018662790565969582,-0.9380762343948433
55,0.4552230745733082,-1.9303864373853465,-1.1578427264818199,0.11161594070661852,-0.9317647015588675
59,-0.1516348470717582,-0.5073752828421075,-0.47348143004942644,-0.017535670046865123,-1.1822435358222199
66,-0.30140648489761307,0.2872009062226557,-0.4476963388543102,-0.0076597799256483854,-0.6718047072454509
72,1.5217067584295034,-4.910493124980108,-1.5794108609020072,0.18942148209809603,-1.4684337113873223
81,-0.6227931457240944,1.013277794361141,-0.2519649332579626,-0.061567153258671764,-0.9372245098965192
83,-0.16054584771235303,1.3335074724791733,-2.0668320315045325,0.28188218689183436,1.1100901308063065
85,-0.3832531570895275,0.11168495486196948,-0.3208124828663799,-0.04773100036101365,-1.164674837383651
86,-0.1964740140317022,1.0930821273582698,-1.695541527166198,0.20649353227409264,0.5527144687883903
97,0.481783087465763,-2.1944116473446678,-0.8542007267524186,0.059257270899522485,-1.2437193221138048
98,0.06322522915107144,0.9361498201559477,-1.6406744078947726,0.199565471061221,0.587949752331786
101,-0.741455835903884,1.1807412568944342,-0.04701995389868048,-0.09929093126558329,-1.0867900584978234
106,0.30045112745784947,-0.6625570345325249,-0.819802924264665,0.037468550290881704,-0.9186081922004463
108,0.548832142772213,-1.2196848488593068,-1.4379973277969729,0.15859022032189543,-0.41392131337601906
110,-0.6680632635452818,0.898862632157883,-0.08696010799423375,-0.08735888588287737,-1.0733568502909496
113,-0.6596326818819281,0.9111069009107133,-0.11660734467939464,-0.08595013393884754,-1.1053097162889625
126,-0.6604691566947289,1.1070087012018306,0.2258628447779645,-0.09962243153109275,-0.5078159439701267
128,-0.1144988173408906,-0.40836086044624437,-0.7449917459796599,0.036410881649244414,-0.823777347842644
133,-0.5297269700313039,1.3683663647336706,-0.6282337643767612,0.007989774814421986,-0.4130713977504922
134,-0.1222393266194333,1.401600623343694,-1.6896143021759398,0.2100409367250769,0.7879597003103755
137,-0.516312559469648,1.2239540681173948,0.0750489692644306,-0.1182509874817513,-1.0289961329403114
139,-0.06138288562690928,-0.5575710021095283,-0.20714562161467914,0.0006621457680833857,-0.30026139827058307
140,-0.22278837467288695,0.016972667812983386,-0.17945089104113443,-0.0584607628547332,-1.016785673230779
144,-0.2464401105087564,-0.18157295505379176,-0.38050614282535195,-0.01494106620879694,-0.8328697664701148
146,-0.6655094827559765,0.8864755029051227,-0.04446067880757919,-0.09009957417126958,-1.0315148274396921
148,-0.4786174444004217,1.4207008375486845,-0.9071270466287171,0.08433311730477867,0.28079538240743124
